observable,z,n,partition_seed,fold
be2,84,110,1,0
be2,84,112,1,4
be2,84,116,1,4
be2,84,118,1,4
be2,84,126,1,4
be2,84,128,1,1
be2,86,116,1,0
be2,86,118,1,2
be2,86,128,1,4
be2,86,132,1,2
be2,86,134,1,0
be2,86,136,1,0
be2,88,130,1,1
be2,88,134,1,2
be2,88,136,1,2
be2,88,138,1,1
be2,88,140,1,2
be2,90,132,1,2
be2,90,134,1,1
be2,90,136,1,4
be2,90,138,1,0
be2,90,140,1,1
be2,90,142,1,1
be2,90,144,1,2
be2,92,138,1,3
be2,92,140,1,3
be2,92,142,1,2
be2,92,144,1,4
be2,92,146,1,0
be2,94,144,1,3
be2,94,146,1,2
be2,94,148,1,2
be2,94,150,1,3
be2,96,144,1,4
be2,96,148,1,2
be2,96,150,1,0
be2,96,152,1,4
be2,98,152,1,2
be2,98,154,1,1
be2,12,12,2,3
be2,12,14,2,2
be2,12,16,2,0
be2,12,18,2,1
be2,12,20,2,2
be2,12,22,2,2
be2,12,24,2,2
be2,14,12,2,0
be2,14,14,2,3
be2,14,16,2,3
be2,14,18,2,1
be2,14,20,2,2
be2,14,22,2,0
be2,14,24,2,1
be2,14,26,2,2
be2,16,12,2,4
be2,16,14,2,3
be2,16,16,2,1
be2,16,18,2,2
be2,16,20,2,4
be2,16,22,2,0
be2,16,24,2,3
be2,16,26,2,4
be2,16,28,2,2
be2,18,14,2,0
be2,18,16,2,0
be2,18,18,2,4
be2,18,20,2,3
be2,18,22,2,0
be2,18,24,2,1
be2,18,26,2,1
be2,18,28,2,4
be2,18,30,2,0
be2,20,18,2,4
be2,20,20,2,4
be2,20,22,2,1
be2,20,24,2,3
be2,20,26,2,0
be2,20,28,2,4
be2,20,30,2,2
be2,21,21,2,1
be2,22,20,2,1
be2,22,22,2,1
be2,22,24,2,4
be2,22,26,2,2
be2,22,28,2,3
be2,22,30,2,3
be2,22,32,2,4
be2,22,34,2,3
be2,24,22,2,4
be2,24,24,2,4
be2,24,26,2,4
be2,24,28,2,4
be2,24,30,2,0
be2,24,32,2,2
be2,24,34,2,0
be2,24,36,2,4
be2,24,38,2,2
be2,24,40,2,4
be2,25,25,2,3
be2,26,24,2,1
be2,26,26,2,4
be2,26,28,2,3
be2,26,30,2,3
be2,26,32,2,2
be2,26,34,2,1
be2,26,36,2,0
be2,26,38,2,0
be2,26,40,2,1
be2,26,42,2,0
be2,28,26,2,0
be2,28,28,2,2
be2,28,30,2,4
be2,28,32,2,4
be2,28,34,2,2
be2,28,36,2,4
be2,28,38,2,4
be2,28,40,2,0
be2,28,42,2,3
be2,28,46,2,2
be2,30,32,2,4
be2,30,34,2,4
be2,30,36,2,2
be2,30,38,2,4
be2,30,40,2,0
be2,30,42,2,2
be2,30,44,2,4
be2,30,46,2,2
be2,30,48,2,4
be2,30,50,2,0
be2,31,33,2,2
be2,32,32,2,2
be2,32,34,2,3
be2,32,36,2,2
be2,32,38,2,1
be2,32,40,2,4
be2,32,42,2,4
be2,32,44,2,4
be2,32,46,2,1
be2,32,48,2,1
be2,32,50,2,1
be2,34,34,2,2
be2,34,36,2,4
be2,34,38,2,2
be2,34,40,2,2
be2,34,42,2,2
be2,34,44,2,2
be2,34,46,2,3
be2,34,48,2,1
be2,34,50,2,0
be2,34,52,2,3
be2,35,35,2,2
be2,36,36,2,1
be2,36,38,2,2
be2,36,40,2,0
be2,36,42,2,3
be2,36,44,2,4
be2,36,46,2,0
be2,36,48,2,1
be2,36,50,2,1
be2,36,52,2,2
be2,36,54,2,4
be2,36,56,2,3
be2,36,58,2,3
be2,36,60,2,4
be2,38,38,2,4
be2,38,40,2,2
be2,38,42,2,2
be2,38,44,2,1
be2,38,46,2,0
be2,38,48,2,2
be2,38,50,2,0
be2,38,52,2,4
be2,38,54,2,2
be2,38,56,2,2
be2,38,58,2,3
be2,38,60,2,4
be2,38,62,2,4
be2,40,42,2,4
be2,40,44,2,3
be2,40,46,2,2
be2,40,48,2,0
be2,40,50,2,0
be2,40,52,2,3
be2,40,54,2,2
be2,40,56,2,3
be2,40,58,2,1
be2,40,60,2,1
be2,40,62,2,3
be2,40,64,2,3
be2,40,66,2,1
be2,42,46,2,1
be2,42,50,2,2
be2,42,52,2,2
be2,42,54,2,2
be2,42,56,2,0
be2,42,58,2,2
be2,42,60,2,1
be2,42,62,2,3
be2,42,64,2,0
be2,42,66,2,1
be2,44,52,2,1
be2,44,54,2,4
be2,44,56,2,0
be2,44,58,2,2
be2,44,60,2,1
be2,44,62,2,2
be2,44,64,2,4
be2,44,66,2,4
be2,44,68,2,2
be2,46,52,2,0
be2,46,54,2,2
be2,46,56,2,1
be2,46,58,2,1
be2,46,60,2,0
be2,46,62,2,1
be2,46,64,2,1
be2,46,66,2,3
be2,46,68,2,1
be2,46,70,2,2
be2,48,52,2,0
be2,48,54,2,1
be2,48,56,2,0
be2,48,58,2,0
be2,48,60,2,3
be2,48,62,2,4
be2,48,64,2,0
be2,48,66,2,3
be2,48,68,2,2
be2,48,70,2,1
be2,48,72,2,2
be2,48,74,2,3
be2,48,76,2,1
be2,48,78,2,1
be2,50,54,2,1
be2,50,56,2,4
be2,50,58,2,4
be2,50,60,2,3
be2,50,62,2,0
be2,50,64,2,0
be2,50,66,2,0
be2,50,68,2,3
be2,50,70,2,3
be2,50,72,2,2
be2,50,74,2,0
be2,50,76,2,1
be2,50,78,2,3
be2,50,80,2,4
be2,50,82,2,3
be2,50,84,2,2
be2,52,56,2,2
be2,52,60,2,4
be2,52,62,2,0
be2,52,66,2,4
be2,52,68,2,0
be2,52,70,2,0
be2,52,72,2,1
be2,52,74,2,2
be2,52,76,2,4
be2,52,78,2,3
be2,52,80,2,2
be2,52,82,2,2
be2,52,84,2,2
be2,54,60,2,1
be2,54,62,2,3
be2,54,64,2,2
be2,54,66,2,0
be2,54,68,2,0
be2,54,70,2,0
be2,54,72,2,3
be2,54,74,2,1
be2,54,76,2,1
be2,54,78,2,1
be2,54,80,2,4
be2,54,82,2,3
be2,54,84,2,0
be2,54,86,2,0
be2,54,88,2,0
be2,54,90,2,4
be2,56,66,2,3
be2,56,68,2,0
be2,56,70,2,0
be2,56,72,2,3
be2,56,74,2,1
be2,56,76,2,1
be2,56,78,2,3
be2,56,80,2,4
be2,56,82,2,4
be2,56,84,2,4
be2,56,86,2,3
be2,56,88,2,3
be2,56,90,2,0
be2,58,66,2,4
be2,58,68,2,1
be2,58,70,2,4
be2,58,72,2,4
be2,58,74,2,1
be2,58,76,2,3
be2,58,78,2,0
be2,58,80,2,2
be2,58,82,2,4
be2,58,84,2,1
be2,58,86,2,0
be2,58,88,2,4
be2,58,90,2,1
be2,58,92,2,0
be2,58,94,2,2
be2,60,70,2,2
be2,60,72,2,0
be2,60,74,2,2
be2,60,76,2,0
be2,60,80,2,4
be2,60,82,2,3
be2,60,84,2,3
be2,60,86,2,2
be2,60,88,2,3
be2,60,90,2,0
be2,60,92,2,1
be2,60,94,2,2
be2,62,72,2,1
be2,62,74,2,0
be2,62,76,2,2
be2,62,78,2,2
be2,62,80,2,1
be2,62,82,2,1
be2,62,84,2,0
be2,62,86,2,1
be2,62,88,2,4
be2,62,90,2,4
be2,62,92,2,1
be2,62,94,2,3
be2,64,74,2,2
be2,64,82,2,3
be2,64,84,2,4
be2,64,88,2,1
be2,64,90,2,4
be2,64,92,2,4
be2,64,94,2,2
be2,64,96,2,3
be2,64,98,2,4
be2,64,100,2,0
be2,66,86,2,0
be2,66,88,2,4
be2,66,90,2,3
be2,66,92,2,1
be2,66,94,2,1
be2,66,96,2,0
be2,66,98,2,3
be2,68,88,2,3
be2,68,90,2,3
be2,68,92,2,0
be2,68,94,2,3
be2,68,96,2,3
be2,68,98,2,0
be2,68,100,2,3
be2,68,102,2,0
be2,70,88,2,4
be2,70,90,2,1
be2,70,92,2,2
be2,70,94,2,4
be2,70,96,2,1
be2,70,98,2,1
be2,70,100,2,1
be2,70,102,2,4
be2,70,104,2,4
be2,70,106,2,4
be2,71,99,2,4
be2,72,90,2,0
be2,72,92,2,0
be2,72,94,2,2
be2,72,96,2,1
be2,72,98,2,2
be2,72,100,2,3
be2,72,102,2,0
be2,72,104,2,1
be2,72,106,2,0
be2,72,108,2,2
be2,74,88,2,1
be2,74,90,2,3
be2,74,94,2,0
be2,74,96,2,1
be2,74,98,2,0
be2,74,100,2,3
be2,74,102,2,4
be2,74,104,2,2
be2,74,106,2,2
be2,74,108,2,1
be2,74,110,2,1
be2,74,112,2,3
be2,74,114,2,2
be2,76,96,2,0
be2,76,98,2,4
be2,76,100,2,0
be2,76,102,2,0
be2,76,104,2,0
be2,76,106,2,3
be2,76,108,2,3
be2,76,110,2,3
be2,76,112,2,0
be2,76,114,2,4
be2,76,116,2,4
be2,76,118,2,4
be2,78,98,2,3
be2,78,100,2,4
be2,78,102,2,2
be2,78,104,2,1
be2,78,106,2,4
be2,78,108,2,3
be2,78,110,2,3
be2,78,112,2,2
be2,78,114,2,2
be2,78,116,2,0
be2,78,118,2,3
be2,78,120,2,4
be2,80,100,2,2
be2,80,102,2,1
be2,80,104,2,1
be2,80,106,2,0
be2,80,108,2,0
be2,80,110,2,1
be2,80,114,2,4
be2,80,116,2,1
be2,80,118,2,3
be2,80,120,2,3
be2,80,122,2,3
be2,80,124,2,3
be2,80,126,2,3
be2,82,104,2,0
be2,82,106,2,3
be2,82,114,2,3
be2,82,122,2,2
be2,82,124,2,1
be2,82,126,2,1
be2,82,128,2,0
be2,84,110,2,3
be2,84,112,2,2
be2,84,116,2,1
be2,84,118,2,0
be2,84,126,2,3
be2,84,128,2,2
be2,86,116,2,1
be2,86,118,2,3
be2,86,128,2,2
be2,86,132,2,3
be2,86,134,2,4
be2,86,136,2,0
be2,88,130,2,0
be2,88,134,2,3
be2,88,136,2,1
be2,88,138,2,1
be2,88,140,2,2
be2,90,132,2,2
be2,90,134,2,1
be2,90,136,2,1
be2,90,138,2,0
be2,90,140,2,1
be2,90,142,2,2
be2,90,144,2,4
be2,92,138,2,0
be2,92,140,2,4
be2,92,142,2,1
be2,92,144,2,2
be2,92,146,2,3
be2,94,144,2,3
be2,94,146,2,2
be2,94,148,2,1
be2,94,150,2,2
be2,96,144,2,4
be2,96,148,2,3
be2,96,150,2,3
be2,96,152,2,0
be2,98,152,2,0
be2,98,154,2,4
be2,12,12,3,4
be2,12,14,3,4
be2,12,16,3,4
be2,12,18,3,2
be2,12,20,3,1
be2,12,22,3,1
be2,12,24,3,2
be2,14,12,3,4
be2,14,14,3,3
be2,14,16,3,3
be2,14,18,3,1
be2,14,20,3,2
be2,14,22,3,2
be2,14,24,3,3
be2,14,26,3,0
be2,16,12,3,0
be2,16,14,3,0
be2,16,16,3,3
be2,16,18,3,2
be2,16,20,3,3
be2,16,22,3,4
be2,16,24,3,2
be2,16,26,3,3
be2,16,28,3,1
be2,18,14,3,0
be2,18,16,3,1
be2,18,18,3,4
be2,18,20,3,0
be2,18,22,3,4
be2,18,24,3,2
be2,18,26,3,1
be2,18,28,3,0
be2,18,30,3,3
be2,20,18,3,4
be2,20,20,3,2
be2,20,22,3,3
be2,20,24,3,4
be2,20,26,3,0
be2,20,28,3,1
be2,20,30,3,3
be2,21,21,3,0
be2,22,20,3,2
be2,22,22,3,1
be2,22,24,3,2
be2,22,26,3,3
be2,22,28,3,2
be2,22,30,3,1
be2,22,32,3,1
be2,22,34,3,4
be2,24,22,3,4
be2,24,24,3,1
be2,24,26,3,1
be2,24,28,3,3
be2,24,30,3,1
be2,24,32,3,4
be2,24,34,3,1
be2,24,36,3,0
be2,24,38,3,2
be2,24,40,3,1
be2,25,25,3,0
be2,26,24,3,3
be2,26,26,3,0
be2,26,28,3,3
be2,26,30,3,3
be2,26,32,3,2
be2,26,34,3,1
be2,26,36,3,0
be2,26,38,3,0
be2,26,40,3,1
be2,26,42,3,4
be2,28,26,3,1
be2,28,28,3,3
be2,28,30,3,2
be2,28,32,3,0
be2,28,34,3,1
be2,28,36,3,1
be2,28,38,3,3
be2,28,40,3,1
be2,28,42,3,2
be2,28,46,3,1
be2,30,32,3,0
be2,30,34,3,0
be2,30,36,3,1
be2,30,38,3,0
be2,30,40,3,1
be2,30,42,3,2
be2,30,44,3,3
be2,30,46,3,0
be2,30,48,3,0
be2,30,50,3,2
be2,31,33,3,3
be2,32,32,3,4
be2,32,34,3,3
be2,32,36,3,4
be2,32,38,3,2
be2,32,40,3,3
be2,32,42,3,3
be2,32,44,3,4
be2,32,46,3,1
be2,32,48,3,4
be2,32,50,3,3
be2,34,34,3,0
be2,34,36,3,1
be2,34,38,3,0
be2,34,40,3,3
be2,34,42,3,0
be2,34,44,3,4
be2,34,46,3,0
be2,34,48,3,2
be2,34,50,3,2
be2,34,52,3,4
be2,35,35,3,0
be2,36,36,3,1
be2,36,38,3,4
be2,36,40,3,0
be2,36,42,3,1
be2,36,44,3,0
be2,36,46,3,4
be2,36,48,3,2
be2,36,50,3,4
be2,36,52,3,3
be2,36,54,3,1
be2,36,56,3,2
be2,36,58,3,0
be2,36,60,3,0
be2,38,38,3,1
be2,38,40,3,1
be2,38,42,3,0
be2,38,44,3,0
be2,38,46,3,4
be2,38,48,3,0
be2,38,50,3,4
be2,38,52,3,2
be2,38,54,3,3
be2,38,56,3,1
be2,38,58,3,3
be2,38,60,3,1
be2,38,62,3,0
be2,40,42,3,4
be2,40,44,3,1
be2,40,46,3,2
be2,40,48,3,4
be2,40,50,3,0
be2,40,52,3,2
be2,40,54,3,0
be2,40,56,3,3
be2,40,58,3,0
be2,40,60,3,4
be2,40,62,3,4
be2,40,64,3,2
be2,40,66,3,4
be2,42,46,3,2
be2,42,50,3,4
be2,42,52,3,0
be2,42,54,3,0
be2,42,56,3,1
be2,42,58,3,4
be2,42,60,3,1
be2,42,62,3,3
be2,42,64,3,1
be2,42,66,3,4
be2,44,52,3,0
be2,44,54,3,2
be2,44,56,3,2
be2,44,58,3,0
be2,44,60,3,4
be2,44,62,3,1
be2,44,64,3,3
be2,44,66,3,2
be2,44,68,3,4
be2,46,52,3,2
be2,46,54,3,4
be2,46,56,3,4
be2,46,58,3,3
be2,46,60,3,4
be2,46,62,3,1
be2,46,64,3,4
be2,46,66,3,2
be2,46,68,3,3
be2,46,70,3,1
be2,48,52,3,2
be2,48,54,3,3
be2,48,56,3,4
be2,48,58,3,4
be2,48,60,3,4
be2,48,62,3,1
be2,48,64,3,1
be2,48,66,3,2
be2,48,68,3,0
be2,48,70,3,1
be2,48,72,3,1
be2,48,74,3,2
be2,48,76,3,4
be2,48,78,3,1
be2,50,54,3,1
be2,50,56,3,1
be2,50,58,3,2
be2,50,60,3,0
be2,50,62,3,2
be2,50,64,3,2
be2,50,66,3,3
be2,50,68,3,0
be2,50,70,3,4
be2,50,72,3,2
be2,50,74,3,2
be2,50,76,3,1
be2,50,78,3,4
be2,50,80,3,3
be2,50,82,3,3
be2,50,84,3,0
be2,52,56,3,0
be2,52,60,3,0
be2,52,62,3,3
be2,52,66,3,2
be2,52,68,3,1
be2,52,70,3,3
be2,52,72,3,3
be2,52,74,3,2
be2,52,76,3,1
be2,52,78,3,4
be2,52,80,3,2
be2,52,82,3,2
be2,52,84,3,3
be2,54,60,3,4
be2,54,62,3,1
be2,54,64,3,0
be2,54,66,3,3
be2,54,68,3,0
be2,54,70,3,2
be2,54,72,3,0
be2,54,74,3,1
be2,54,76,3,1
be2,54,78,3,4
be2,54,80,3,1
be2,54,82,3,3
be2,54,84,3,4
be2,54,86,3,1
be2,54,88,3,0
be2,54,90,3,2
be2,56,66,3,0
be2,56,68,3,2
be2,56,70,3,0
be2,56,72,3,4
be2,56,74,3,2
be2,56,76,3,1
be2,56,78,3,0
be2,56,80,3,3
be2,56,82,3,2
be2,56,84,3,1
be2,56,86,3,4
be2,56,88,3,2
be2,56,90,3,2
be2,58,66,3,3
be2,58,68,3,4
be2,58,70,3,0
be2,58,72,3,1
be2,58,74,3,4
be2,58,76,3,3
be2,58,78,3,4
be2,58,80,3,2
be2,58,82,3,2
be2,58,84,3,2
be2,58,86,3,0
be2,58,88,3,1
be2,58,90,3,3
be2,58,92,3,0
be2,58,94,3,0
be2,60,70,3,3
be2,60,72,3,0
be2,60,74,3,2
be2,60,76,3,0
be2,60,80,3,3
be2,60,82,3,1
be2,60,84,3,1
be2,60,86,3,4
be2,60,88,3,3
be2,60,90,3,3
be2,60,92,3,4
be2,60,94,3,0
be2,62,72,3,2
be2,62,74,3,0
be2,62,76,3,2
be2,62,78,3,3
be2,62,80,3,3
be2,62,82,3,2
be2,62,84,3,3
be2,62,86,3,1
be2,62,88,3,0
be2,62,90,3,2
be2,62,92,3,4
be2,62,94,3,0
be2,64,74,3,1
be2,64,82,3,1
be2,64,84,3,4
be2,64,88,3,2
be2,64,90,3,3
be2,64,92,3,1
be2,64,94,3,0
be2,64,96,3,3
be2,64,98,3,2
be2,64,100,3,3
be2,66,86,3,0
be2,66,88,3,1
be2,66,90,3,2
be2,66,92,3,2
be2,66,94,3,2
be2,66,96,3,1
be2,66,98,3,0
be2,68,88,3,4
be2,68,90,3,2
be2,68,92,3,3
be2,68,94,3,3
be2,68,96,3,3
be2,68,98,3,2
be2,68,100,3,3
be2,68,102,3,4
be2,70,88,3,4
be2,70,90,3,0
be2,70,92,3,4
be2,70,94,3,2
be2,70,96,3,2
be2,70,98,3,1
be2,70,100,3,4
be2,70,102,3,2
be2,70,104,3,3
be2,70,106,3,2
be2,71,99,3,2
be2,72,90,3,0
be2,72,92,3,0
be2,72,94,3,3
be2,72,96,3,3
be2,72,98,3,4
be2,72,100,3,3
be2,72,102,3,2
be2,72,104,3,3
be2,72,106,3,4
be2,72,108,3,4
be2,74,88,3,4
be2,74,90,3,0
be2,74,94,3,3
be2,74,96,3,0
be2,74,98,3,4
be2,74,100,3,2
be2,74,102,3,0
be2,74,104,3,0
be2,74,106,3,0
be2,74,108,3,4
be2,74,110,3,2
be2,74,112,3,1
be2,74,114,3,2
be2,76,96,3,4
be2,76,98,3,3
be2,76,100,3,4
be2,76,102,3,1
be2,76,104,3,1
be2,76,106,3,2
be2,76,108,3,0
be2,76,110,3,3
be2,76,112,3,3
be2,76,114,3,0
be2,76,116,3,4
be2,76,118,3,0
be2,78,98,3,4
be2,78,100,3,4
be2,78,102,3,3
be2,78,104,3,3
be2,78,106,3,3
be2,78,108,3,3
be2,78,110,3,3
be2,78,112,3,3
be2,78,114,3,0
be2,78,116,3,1
be2,78,118,3,4
be2,78,120,3,1
be2,80,100,3,2
be2,80,102,3,4
be2,80,104,3,3
be2,80,106,3,3
be2,80,108,3,1
be2,80,110,3,4
be2,80,114,3,2
be2,80,116,3,3
be2,80,118,3,4
be2,80,120,3,4
be2,80,122,3,4
be2,80,124,3,0
be2,80,126,3,2
be2,82,104,3,0
be2,82,106,3,1
be2,82,114,3,0
be2,82,122,3,1
be2,82,124,3,1
be2,82,126,3,2
be2,82,128,3,3
be2,84,110,3,0
be2,84,112,3,3
be2,84,116,3,4
be2,84,118,3,3
be2,84,126,3,4
be2,84,128,3,4
be2,86,116,3,0
be2,86,118,3,2
be2,86,128,3,1
be2,86,132,3,3
be2,86,134,3,3
be2,86,136,3,4
be2,88,130,3,2
be2,88,134,3,0
be2,88,136,3,2
be2,88,138,3,4
be2,88,140,3,1
be2,90,132,3,0
be2,90,134,3,1
be2,90,136,3,2
be2,90,138,3,0
be2,90,140,3,3
be2,90,142,3,3
be2,90,144,3,1
be2,92,138,3,1
be2,92,140,3,3
be2,92,142,3,2
be2,92,144,3,2
be2,92,146,3,0
be2,94,144,3,0
be2,94,146,3,1
be2,94,148,3,1
be2,94,150,3,2
be2,96,144,3,4
be2,96,148,3,1
be2,96,150,3,1
be2,96,152,3,1
be2,98,152,3,4
be2,98,154,3,3
be2,12,12,4,4
be2,12,14,4,1
be2,12,16,4,3
be2,12,18,4,4
be2,12,20,4,3
be2,12,22,4,3
be2,12,24,4,0
be2,14,12,4,3
be2,14,14,4,2
be2,14,16,4,3
be2,14,18,4,3
be2,14,20,4,0
be2,14,22,4,1
be2,14,24,4,0
be2,14,26,4,0
be2,16,12,4,3
be2,16,14,4,1
be2,16,16,4,2
be2,16,18,4,1
be2,16,20,4,2
be2,16,22,4,2
be2,16,24,4,4
be2,16,26,4,4
be2,16,28,4,2
be2,18,14,4,0
be2,18,16,4,0
be2,18,18,4,3
be2,18,20,4,3
be2,18,22,4,2
be2,18,24,4,3
be2,18,26,4,4
be2,18,28,4,4
be2,18,30,4,3
be2,20,18,4,0
be2,20,20,4,0
be2,20,22,4,3
be2,20,24,4,3
be2,20,26,4,2
be2,20,28,4,1
be2,20,30,4,2
be2,21,21,4,3
be2,22,20,4,3
be2,22,22,4,1
be2,22,24,4,1
be2,22,26,4,4
be2,22,28,4,1
be2,22,30,4,1
be2,22,32,4,0
be2,22,34,4,2
be2,24,22,4,4
be2,24,24,4,4
be2,24,26,4,4
be2,24,28,4,4
be2,24,30,4,3
be2,24,32,4,4
be2,24,34,4,0
be2,24,36,4,4
be2,24,38,4,3
be2,24,40,4,4
be2,25,25,4,4
be2,26,24,4,1
be2,26,26,4,0
be2,26,28,4,0
be2,26,30,4,1
be2,26,32,4,0
be2,26,34,4,2
be2,26,36,4,0
be2,26,38,4,3
be2,26,40,4,0
be2,26,42,4,2
be2,28,26,4,1
be2,28,28,4,2
be2,28,30,4,0
be2,28,32,4,4
be2,28,34,4,3
be2,28,36,4,4
be2,28,38,4,1
be2,28,40,4,3
be2,28,42,4,3
be2,28,46,4,3
be2,30,32,4,0
be2,30,34,4,3
be2,30,36,4,1
be2,30,38,4,1
be2,30,40,4,0
be2,30,42,4,4
be2,30,44,4,3
be2,30,46,4,4
be2,30,48,4,1
be2,30,50,4,0
be2,31,33,4,2
be2,32,32,4,2
be2,32,34,4,0
be2,32,36,4,1
be2,32,38,4,4
be2,32,40,4,4
be2,32,42,4,1
be2,32,44,4,3
be2,32,46,4,4
be2,32,48,4,1
be2,32,50,4,0
be2,34,34,4,2
be2,34,36,4,0
be2,34,38,4,0
be2,34,40,4,1
be2,34,42,4,0
be2,34,44,4,0
be2,34,46,4,4
be2,34,48,4,0
be2,34,50,4,4
be2,34,52,4,2
be2,35,35,4,2
be2,36,36,4,1
be2,36,38,4,2
be2,36,40,4,4
be2,36,42,4,3
be2,36,44,4,2
be2,36,46,4,2
be2,36,48,4,2
be2,36,50,4,3
be2,36,52,4,0
be2,36,54,4,3
be2,36,56,4,4
be2,36,58,4,1
be2,36,60,4,0
be2,38,38,4,3
be2,38,40,4,4
be2,38,42,4,3
be2,38,44,4,1
be2,38,46,4,0
be2,38,48,4,1
be2,38,50,4,3
be2,38,52,4,2
be2,38,54,4,1
be2,38,56,4,0
be2,38,58,4,3
be2,38,60,4,4
be2,38,62,4,1
be2,40,42,4,0
be2,40,44,4,0
be2,40,46,4,0
be2,40,48,4,3
be2,40,50,4,1
be2,40,52,4,3
be2,40,54,4,2
be2,40,56,4,4
be2,40,58,4,1
be2,40,60,4,2
be2,40,62,4,3
be2,40,64,4,4
be2,40,66,4,3
be2,42,46,4,4
be2,42,50,4,0
be2,42,52,4,1
be2,42,54,4,0
be2,42,56,4,3
be2,42,58,4,3
be2,42,60,4,0
be2,42,62,4,4
be2,42,64,4,2
be2,42,66,4,1
be2,44,52,4,4
be2,44,54,4,0
be2,44,56,4,0
be2,44,58,4,4
be2,44,60,4,4
be2,44,62,4,1
be2,44,64,4,2
be2,44,66,4,4
be2,44,68,4,1
be2,46,52,4,2
be2,46,54,4,3
be2,46,56,4,1
be2,46,58,4,1
be2,46,60,4,4
be2,46,62,4,1
be2,46,64,4,4
be2,46,66,4,2
be2,46,68,4,3
be2,46,70,4,3
be2,48,52,4,0
be2,48,54,4,4
be2,48,56,4,2
be2,48,58,4,4
be2,48,60,4,0
be2,48,62,4,2
be2,48,64,4,0
be2,48,66,4,4
be2,48,68,4,1
be2,48,70,4,1
be2,48,72,4,4
be2,48,74,4,1
be2,48,76,4,1
be2,48,78,4,0
be2,50,54,4,4
be2,50,56,4,0
be2,50,58,4,3
be2,50,60,4,4
be2,50,62,4,4
be2,50,64,4,4
be2,50,66,4,1
be2,50,68,4,4
be2,50,70,4,0
be2,50,72,4,0
be2,50,74,4,1
be2,50,76,4,1
be2,50,78,4,0
be2,50,80,4,4
be2,50,82,4,3
be2,50,84,4,1
be2,52,56,4,2
be2,52,60,4,0
be2,52,62,4,1
be2,52,66,4,0
be2,52,68,4,2
be2,52,70,4,3
be2,52,72,4,1
be2,52,74,4,4
be2,52,76,4,3
be2,52,78,4,1
be2,52,80,4,0
be2,52,82,4,0
be2,52,84,4,4
be2,54,60,4,1
be2,54,62,4,3
be2,54,64,4,0
be2,54,66,4,1
be2,54,68,4,3
be2,54,70,4,1
be2,54,72,4,0
be2,54,74,4,3
be2,54,76,4,4
be2,54,78,4,2
be2,54,80,4,2
be2,54,82,4,3
be2,54,84,4,2
be2,54,86,4,3
be2,54,88,4,4
be2,54,90,4,1
be2,56,66,4,1
be2,56,68,4,4
be2,56,70,4,2
be2,56,72,4,3
be2,56,74,4,4
be2,56,76,4,1
be2,56,78,4,0
be2,56,80,4,2
be2,56,82,4,0
be2,56,84,4,2
be2,56,86,4,3
be2,56,88,4,4
be2,56,90,4,0
be2,58,66,4,4
be2,58,68,4,1
be2,58,70,4,1
be2,58,72,4,4
be2,58,74,4,0
be2,58,76,4,1
be2,58,78,4,2
be2,58,80,4,3
be2,58,82,4,3
be2,58,84,4,0
be2,58,86,4,1
be2,58,88,4,0
be2,58,90,4,4
be2,58,92,4,1
be2,58,94,4,0
be2,60,70,4,2
be2,60,72,4,2
be2,60,74,4,0
be2,60,76,4,0
be2,60,80,4,0
be2,60,82,4,1
be2,60,84,4,3
be2,60,86,4,2
be2,60,88,4,2
be2,60,90,4,1
be2,60,92,4,2
be2,60,94,4,2
be2,62,72,4,4
be2,62,74,4,2
be2,62,76,4,3
be2,62,78,4,2
be2,62,80,4,2
be2,62,82,4,2
be2,62,84,4,0
be2,62,86,4,2
be2,62,88,4,2
be2,62,90,4,4
be2,62,92,4,0
be2,62,94,4,2
be2,64,74,4,3
be2,64,82,4,4
be2,64,84,4,2
be2,64,88,4,4
be2,64,90,4,1
be2,64,92,4,3
be2,64,94,4,3
be2,64,96,4,3
be2,64,98,4,3
be2,64,100,4,2
be2,66,86,4,1
be2,66,88,4,1
be2,66,90,4,3
be2,66,92,4,3
be2,66,94,4,2
be2,66,96,4,4
be2,66,98,4,2
be2,68,88,4,3
be2,68,90,4,1
be2,68,92,4,0
be2,68,94,4,4
be2,68,96,4,0
be2,68,98,4,4
be2,68,100,4,2
be2,68,102,4,1
be2,70,88,4,3
be2,70,90,4,2
be2,70,92,4,2
be2,70,94,4,0
be2,70,96,4,1
be2,70,98,4,0
be2,70,100,4,4
be2,70,102,4,3
be2,70,104,4,1
be2,70,106,4,2
be2,71,99,4,1
be2,72,90,4,0
be2,72,92,4,4
be2,72,94,4,2
be2,72,96,4,1
be2,72,98,4,4
be2,72,100,4,2
be2,72,102,4,1
be2,72,104,4,3
be2,72,106,4,4
be2,72,108,4,2
be2,74,88,4,2
be2,74,90,4,1
be2,74,94,4,1
be2,74,96,4,0
be2,74,98,4,0
be2,74,100,4,2
be2,74,102,4,4
be2,74,104,4,1
be2,74,106,4,2
be2,74,108,4,0
be2,74,110,4,1
be2,74,112,4,2
be2,74,114,4,2
be2,76,96,4,3
be2,76,98,4,2
be2,76,100,4,4
be2,76,102,4,1
be2,76,104,4,2
be2,76,106,4,2
be2,76,108,4,4
be2,76,110,4,0
be2,76,112,4,0
be2,76,114,4,4
be2,76,116,4,4
be2,76,118,4,2
be2,78,98,4,0
be2,78,100,4,3
be2,78,102,4,3
be2,78,104,4,2
